file,nodes,edges,density,avg_degree,avg_betweenness,simple_cycles,num_natural_loops,cycle_basis,cycle_status
../dotfiles/MiBench/office/ghostscript/src/gx_default_begin_page.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/dnj650c_print_page.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/null_put_params.dot,6,7,0.23333333333333334,2.3333333333333335,0.03333333333333333,0,0,2,ok
../dotfiles/MiBench/office/ghostscript/src/pclxl_fill_mask.dot,32,48,0.04838709677419355,3.0,0.07768817204301075,0,0,17,ok
../dotfiles/MiBench/office/ghostscript/src/zwritecvp.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/pdf_write_default_info.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/swrite_proc.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/zrectclip.dot,6,7,0.23333333333333334,2.3333333333333335,0.03333333333333333,0,0,2,ok
../dotfiles/MiBench/office/ghostscript/src/zdtransform.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/zclosefile.dot,10,13,0.14444444444444443,2.6,0.03749999999999999,0,0,4,ok
../dotfiles/MiBench/office/ghostscript/src/merge_to_c.dot,4,4,0.3333333333333333,2.0,0.125,1,1,0,ok
../dotfiles/MiBench/office/ghostscript/src/op_show_continue.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/__gtdf2.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/gs_iodev_init.dot,5,5,0.25,2.0,0.16666666666666666,1,1,1,ok
../dotfiles/MiBench/office/ghostscript/src/s_handle_intc.dot,8,10,0.17857142857142858,2.5,0.05357142857142857,0,0,3,ok
../dotfiles/MiBench/office/ghostscript/src/zmisc_op_defs.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/zcrd_l2_op_defs.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/mem_gray_strip_copy_rop.dot,19,26,0.07602339181286549,2.736842105263158,0.05452356381148951,0,0,8,ok
../dotfiles/MiBench/office/ghostscript/src/gs_color_space_num_components.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/zserialnumber.dot,7,7,0.16666666666666666,2.0,0.08095238095238096,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/zinport.dot,4,4,0.3333333333333333,2.0,0.041666666666666664,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/memfile_get_pdata.dot,43,58,0.03211517165005537,2.697674418604651,0.03580206898414499,2,2,16,ok
../dotfiles/MiBench/office/ghostscript/src/s_CFD_release.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/ref_param_write_init.dot,4,4,0.3333333333333333,2.0,0.041666666666666664,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/stc_map_cmyk10_color.dot,68,96,0.021071115013169446,2.823529411764706,0.06006731050629206,0,0,29,ok
../dotfiles/MiBench/office/ghostscript/src/zmisc2_op_defs.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/zcurrentgray.dot,7,7,0.16666666666666666,2.0,0.08095238095238096,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/gs_currentmiterlimit.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/gs_setoverprint.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/gx_real_default_copy_rop.dot,4,4,0.3333333333333333,2.0,0.041666666666666664,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/zfile_op_defs.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/gx_install_Separation.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/gdev_mem_device_for_bits.dot,10,16,0.17777777777777778,3.2,0.0013888888888888887,0,0,7,ok
../dotfiles/MiBench/office/ghostscript/src/gs_currentcolortransfer.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/gs_state_client_data.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/cfont_string_dict_create.dot,11,14,0.12727272727272726,2.5454545454545454,0.12323232323232323,2,1,4,ok
../dotfiles/MiBench/office/ghostscript/src/zimagepath.dot,15,20,0.09523809523809523,2.6666666666666665,0.026739926739926742,0,0,6,ok
../dotfiles/MiBench/office/ghostscript/src/alloc_rb.dot,8,9,0.16071428571428573,2.25,0.08035714285714285,1,1,2,ok
../dotfiles/MiBench/office/ghostscript/src/ref_param_begin_read_dict.dot,6,7,0.23333333333333334,2.3333333333333335,0.03333333333333333,0,0,2,ok
../dotfiles/MiBench/office/ghostscript/src/stream_finalize.dot,7,9,0.21428571428571427,2.5714285714285716,0.10952380952380951,0,0,3,ok
../dotfiles/MiBench/office/ghostscript/src/pdfmark_DEST.dot,8,11,0.19642857142857142,2.75,0.050595238095238096,0,0,4,ok
../dotfiles/MiBench/office/ghostscript/src/gs_currentflat.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/lzwd_reloc_ptrs.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/gx_path_has_curves.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/psmono_print_page.dot,48,68,0.030141843971631204,2.8333333333333335,0.12385329941412272,48,2,21,ok
../dotfiles/MiBench/office/ghostscript/src/halftone_component_reloc_ptrs.dot,3,3,0.5,2.0,0.0,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/clist_copy_color.dot,50,71,0.028979591836734694,2.84,0.10705782312925169,130,1,22,ok
../dotfiles/MiBench/office/ghostscript/src/oki_compress.dot,17,23,0.08455882352941177,2.7058823529411766,0.10024509803921568,5,2,7,ok
../dotfiles/MiBench/office/ghostscript/src/dfax_print_page.dot,4,4,0.3333333333333333,2.0,0.041666666666666664,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/image_band_box.dot,73,109,0.02073820395738204,2.9863013698630136,0.06190644628807855,16900,1,37,ok
../dotfiles/MiBench/office/ghostscript/src/pclxl_image_enum_reloc_ptrs.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/null_fill_path.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/zdict_op_defs.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/gs_image_enum_reloc_ptrs.dot,9,10,0.1388888888888889,2.2222222222222223,0.1349206349206349,2,2,2,ok
../dotfiles/MiBench/office/ghostscript/src/tiffg32d_print_page.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/psw_close.dot,5,6,0.3,2.4,0.06666666666666667,0,0,2,ok
../dotfiles/MiBench/office/ghostscript/src/zsystemvmstring.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/mem_true24_copy_alpha.dot,33,45,0.04261363636363636,2.727272727272727,0.10584677419354838,10,1,13,ok
../dotfiles/MiBench/office/ghostscript/src/oki_transpose.dot,21,29,0.06904761904761905,2.761904761904762,0.23583959899749374,256,1,9,ok
../dotfiles/MiBench/office/ghostscript/src/s_std_null.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/ref_to_string.dot,4,4,0.3333333333333333,2.0,0.041666666666666664,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/zcolor2_l2_op_defs.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/mem32_word_copy_mono.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/cmap_reloc_ptrs.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/s_TBCPD_process.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/load_color_params.dot,4,4,0.3333333333333333,2.0,0.041666666666666664,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/zlocalvmdict.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/cgm_CIRCULAR_ARC_3_POINT_CLOSE.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/rop237.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/rop223.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/stc_cmyk10_long.dot,16,20,0.08333333333333333,2.5,0.2604166666666667,9,1,5,ok
